"id","name","code","parent","reconcile","kind","type","deferral","party_required"
"pgc_1613_child","Proveedores de inmovilizado, empresas del grupo",1613,"pgc_1613","False","other","es_balance_normal_31300","True","False"
"pgc_1614","Proveedores de inmovilizado, empresas asociadas",1614,"pgc_161","False","view",,"True","False"
"pgc_1614_child","Proveedores de inmovilizado, empresas asociadas",1614,"pgc_1614","False","other","es_balance_normal_31300","True","False"
"pgc_1615","Proveedores de inmovilizado, otras partes vinculadas",1615,"pgc_161","False","view",,"True","False"
"pgc_1615_child","Proveedores de inmovilizado, otras partes vinculadas",1615,"pgc_1615","False","other","es_balance_normal_31250","True","False"
"pgc_162","Acreedores por arrendamiento financiero, partes vinculadas",162,"pgc_16","False","view",,"True","False"
"pgc_1623","Acreedores por arrendamiento financiero, empresas de grupo",1623,"pgc_162","False","view",,"True","False"
"pgc_1623_child","Acreedores por arrendamiento financiero, empresas de grupo",1623,"pgc_1623","False","other","es_balance_normal_31300","True","False"
"pgc_1624","Acreedores por arrendamiento financiero, empresas asociadas",1624,"pgc_162","False","view",,"True","False"
"pgc_1624_child","Acreedores por arrendamiento financiero, empresas asociadas",1624,"pgc_1624","False","other","es_balance_normal_31300","True","False"
"pgc_1625","Acreedores por arrendamiento financiero, otras partes vinculadas",1625,"pgc_162","False","view",,"True","False"
"pgc_1625_child","Acreedores por arrendamiento financiero, otras partes vinculadas",1625,"pgc_1625","False","other","es_balance_normal_31230","True","False"
"pgc_163","Otras deudas con partes vinculadas",163,"pgc_16","False","view",,"True","False"
"pgc_1633","Otras deudas, empresas del grupo",1633,"pgc_163","False","view",,"True","False"
"pgc_1633_child","Otras deudas, empresas del grupo",1633,"pgc_1633","False","other","es_balance_normal_31300","True","False"
"pgc_1634","Otras deudas, empresas asociadas",1634,"pgc_163","False","view",,"True","False"
"pgc_1634_child","Otras deudas, empresas asociadas",1634,"pgc_1634","False","other","es_balance_normal_31300","True","False"
"pgc_1635","Otras deudas, con otras partes vinculadas",1635,"pgc_163","False","view",,"True","False"
"pgc_1635_child","Otras deudas, con otras partes vinculadas",1635,"pgc_1635","False","other","es_balance_normal_31250","True","False"
"pgc_17","Deudas por préstamos recibidos, empréstitos y otros conceptos",17,"pgc_1","False","view",,"True","False"
"pgc_170","Deudas con entidades de crédito",170,"pgc_17","False","view",,"True","False"
"pgc_170_child","Deudas con entidades de crédito",170,"pgc_170","False","other","es_balance_normal_31220","True","False"
"pgc_171","Deudas",171,"pgc_17","False","view",,"True","False"
"pgc_171_child","Deudas",171,"pgc_171","False","other","es_balance_normal_31250","True","False"
"pgc_172","Deudas transformables en subvenciones, donaciones y legados",172,"pgc_17","False","view",,"True","False"
"pgc_172_child","Deudas transformables en subvenciones, donaciones y legados",172,"pgc_172","False","other","es_balance_normal_31250","True","False"
"pgc_173","Proveedores de inmovilizado",173,"pgc_17","False","view",,"True","False"
"pgc_173_child","Proveedores de inmovilizado",173,"pgc_173","False","other","es_balance_normal_31250","True","False"
"pgc_174","Acreedores por arrendamiento financiero",174,"pgc_17","False","view",,"True","False"
"pgc_174_child","Acreedores por arrendamiento financiero",174,"pgc_174","False","other","es_balance_normal_31230","True","False"
"pgc_175","Efectos a pagar",175,"pgc_17","False","view",,"True","False"
"pgc_175_child","Efectos a pagar",175,"pgc_175","False","other","es_balance_normal_31250","True","False"
"pgc_176","Pasivos por derivados financieros",176,"pgc_17","False","view",,"True","False"
"pgc_1765","Pasivos por derivados financieros, carter de negociación",1765,"pgc_176","True","view",,"True","False"
"pgc_1765_child","Pasivos por derivados financieros, carter de negociación",1765,"pgc_1765","True","other","es_balance_normal_31240","True","False"
"pgc_1768","Pasivos por derivados financieros, instrumentos de cobertura",1768,"pgc_176","True","view",,"True","False"
"pgc_1768_child","Pasivos por derivados financieros, instrumentos de cobertura",1768,"pgc_1768","True","other","es_balance_normal_31240","True","False"
"pgc_177","Obligaciones y bonos",177,"pgc_17","False","view",,"True","False"
"pgc_177_child","Obligaciones y bonos",177,"pgc_177","False","other","es_balance_normal_31210","True","False"
"pgc_178","Obligaciones y bonos convertibles",178,"pgc_17","False","view",,"True","False"
"pgc_178_child","Obligaciones y bonos convertibles",178,"pgc_178","False","other","es_balance_normal_31210","True","False"
"pgc_179","Deudas representadas en otros valores negociables",179,"pgc_17","False","view",,"True","False"
"pgc_179_child","Deudas representadas en otros valores negociables",179,"pgc_179","False","other","es_balance_normal_31210","True","False"
"pgc_18","Pasivos por fianzas, garantías y otros conceptos",18,"pgc_1","False","view",,"True","False"
"pgc_180","Fianzas recibidas",180,"pgc_18","False","view",,"True","False"
"pgc_180_child","Fianzas recibidas",180,"pgc_180","False","other","es_balance_normal_31250","True","False"
"pgc_181","Anticipos recibidos por ventas o prestaciones de servicios",181,"pgc_18","False","view",,"True","False"
"pgc_181_child","Anticipos recibidos por ventas o prestaciones de servicios",181,"pgc_181","False","other","es_balance_normal_31500","True","False"
"pgc_185","Depósitos recibidos",185,"pgc_18","False","view",,"True","False"
"pgc_185_child","Depósitos recibidos",185,"pgc_185","False","other","es_balance_normal_31250","True","False"
"pgc_189","Garantías financieras",189,"pgc_18","False","view",,"True","False"
"pgc_189_child","Garantías financieras",189,"pgc_189","False","other","es_balance_normal_31250","True","False"
"pgc_19","Situaciones transitorias de financiación",19,"pgc_1","False","view",,"True","False"
"pgc_190","Acciones o participaciones emitidas",190,"pgc_19","False","view",,"True","False"
"pgc_190_child","Acciones o participaciones emitidas",190,"pgc_190","False","other","es_balance_normal_32350","True","False"
"pgc_192","Suscriptores de acciones",192,"pgc_19","False","view",,"True","False"
"pgc_192_child","Suscriptores de acciones",192,"pgc_192","False","other","es_balance_normal_32350","True","False"
"pgc_194","Capital emitido pendiente de inscripción",194,"pgc_19","False","view",,"True","False"
"pgc_194_child","Capital emitido pendiente de inscripción",194,"pgc_194","False","other","es_balance_normal_32350","True","False"
"pgc_195","Acciones o participaciones emitidas consideradas como pasivos financieros",195,"pgc_19","False","view",,"True","False"
"pgc_195_child","Acciones o participaciones emitidas consideradas como pasivos financieros",195,"pgc_195","False","other","es_balance_normal_32700","True","False"
"pgc_197","Suscriptores de acciones consideradas como pasivos financieros",197,"pgc_19","False","view",,"True","False"
"pgc_197_child","Suscriptores de acciones consideradas como pasivos financieros",197,"pgc_197","False","other","es_balance_normal_32700","True","False"
"pgc_199","Acciones o participaciones emitidas consideradas como pasivos financieros pendientes de inscripción",199,"pgc_19","False","view",,"True","False"
"pgc_199_child","Acciones o participaciones emitidas consideradas como pasivos financieros pendientes de inscripción",199,"pgc_199","False","other","es_balance_normal_32700","True","False"
"pgc_2","Activo no corriente",2,"pgc_0","False","view",,"True","False"
"pgc_20","Inmovilizaciones intangibles",20,"pgc_2","False","view",,"True","False"
"pgc_200","Investigación",200,"pgc_20","False","view",,"True","False"
"pgc_200_child","Investigación",200,"pgc_200","False","expense","es_balance_normal_11160","True","False"
"pgc_201","Desarrollo",201,"pgc_20","False","view",,"True","False"
"pgc_201_child","Desarrollo",201,"pgc_201","False","expense","es_balance_normal_11110","True","False"
"pgc_202","Concesiones administrativas",202,"pgc_20","False","view",,"True","False"
"pgc_202_child","Concesiones administrativas",202,"pgc_202","False","expense","es_balance_normal_11120","True","False"
"pgc_203","Propiedad industrial",203,"pgc_20","False","view",,"True","False"
"pgc_203_child","Propiedad industrial",203,"pgc_203","False","expense","es_balance_normal_11130","True","False"
"pgc_204","Fondo de comercio",204,"pgc_20","False","view",,"True","False"
"pgc_204_child","Fondo de comercio",204,"pgc_204","False","expense","es_balance_normal_11140","True","False"
"pgc_205","Derechos de traspaso",205,"pgc_20","False","view",,"True","False"
"pgc_205_child","Derechos de traspaso",205,"pgc_205","False","expense","es_balance_normal_11170","True","False"
"pgc_206","Aplicaciones informáticas",206,"pgc_20","False","view",,"True","False"
"pgc_206_child","Aplicaciones informáticas",206,"pgc_206","False","expense","es_balance_normal_11150","True","False"
"pgc_209","Anticipos para inmovilizaciones intangibles",209,"pgc_20","False","view",,"True","False"
"pgc_209_child","Anticipos para inmovilizaciones intangibles",209,"pgc_209","False","expense","es_balance_normal_11170","True","False"
"pgc_21","Inmovilizaciones materiales",21,"pgc_2","False","view",,"True","False"
"pgc_210","Terrenos y bienes naturales",210,"pgc_21","False","view",,"True","False"
"pgc_210_child","Terrenos y bienes naturales",210,"pgc_210","False","expense","es_balance_normal_11210","True","False"
"pgc_211","Construcciones",211,"pgc_21","False","view",,"True","False"
"pgc_211_child","Construcciones",211,"pgc_211","False","expense","es_balance_normal_11210","True","False"
"pgc_212","Instalaciones técnicas",212,"pgc_21","False","view",,"True","False"
"pgc_212_child","Instalaciones técnicas",212,"pgc_212","False","expense","es_balance_normal_11220","True","False"
"pgc_213","Maquinaria",213,"pgc_21","False","view",,"True","False"
"pgc_213_child","Maquinaria",213,"pgc_213","False","expense","es_balance_normal_11220","True","False"
"pgc_214","Utillaje",214,"pgc_21","False","view",,"True","False"
"pgc_214_child","Utillaje",214,"pgc_214","False","expense","es_balance_normal_11220","True","False"
"pgc_215","Otras instalaciones",215,"pgc_21","False","view",,"True","False"
"pgc_215_child","Otras instalaciones",215,"pgc_215","False","expense","es_balance_normal_11220","True","False"
"pgc_216","Mobiliario",216,"pgc_21","False","view",,"True","False"
"pgc_216_child","Mobiliario",216,"pgc_216","False","expense","es_balance_normal_11220","True","False"
"pgc_217","Equipos para proceso de información",217,"pgc_21","False","view",,"True","False"
"pgc_217_child","Equipos para proceso de información",217,"pgc_217","False","expense","es_balance_normal_11220","True","False"
"pgc_218","Elementos de transporte",218,"pgc_21","False","view",,"True","False"
"pgc_218_child","Elementos de transporte",218,"pgc_218","False","expense","es_balance_normal_11220","True","False"
"pgc_219","Otro inmovilizado material",219,"pgc_21","False","view",,"True","False"
"pgc_219_child","Otro inmovilizado material",219,"pgc_219","False","expense","es_balance_normal_11220","True","False"
"pgc_22","Inversiones inmobiliarias",22,"pgc_2","False","view",,"True","False"
"pgc_220","Inversiones en terrenos y bienes naturales",220,"pgc_22","False","view",,"True","False"
"pgc_220_child","Inversiones en terrenos y bienes naturales",220,"pgc_220","False","expense","es_balance_normal_11310","True","False"
"pgc_221","Inversiones en construcciones",221,"pgc_22","False","view",,"True","False"
"pgc_221_child","Inversiones en construcciones",221,"pgc_221","False","expense","es_balance_normal_11320","True","False"
"pgc_23","Inmovilizaciones materiales en curso",23,"pgc_2","False","view",,"True","False"
"pgc_230","Adaptación de terrenos y bienes naturales",230,"pgc_23","False","view",,"True","False"
"pgc_230_child","Adaptación de terrenos y bienes naturales",230,"pgc_230","False","expense","es_balance_normal_11230","True","False"
"pgc_231","Construcciones en curso",231,"pgc_23","False","view",,"True","False"
"pgc_231_child","Construcciones en curso",231,"pgc_231","False","expense","es_balance_normal_11230","True","False"
"pgc_232","Instalaciones técnicas en montaje",232,"pgc_23","False","view",,"True","False"
"pgc_232_child","Instalaciones técnicas en montaje",232,"pgc_232","False","expense","es_balance_normal_11230","True","False"
"pgc_233","Maquinaria en montaje",233,"pgc_23","False","view",,"True","False"
"pgc_233_child","Maquinaria en montaje",233,"pgc_233","False","expense","es_balance_normal_11230","True","False"
"pgc_237","Equipos para procesos de información en montaje",237,"pgc_23","False","view",,"True","False"
"pgc_237_child","Equipos para procesos de información en montaje",237,"pgc_237","False","expense","es_balance_normal_11230","True","False"
"pgc_239","Anticipos para inmovilizaciones materiales",239,"pgc_23","False","view",,"True","False"
"pgc_239_child","Anticipos para inmovilizaciones materiales",239,"pgc_239","False","expense","es_balance_normal_11230","True","False"
"pgc_24","Inversiones financieras en partes vinculadas",24,"pgc_2","False","view",,"True","False"
"pgc_240","Participaciones en partes vinculadas",240,"pgc_24","False","view",,"True","False"
"pgc_2403","Participaciones en empresas del grupo",2403,"pgc_240","False","view",,"True","False"
"pgc_2403_child","Participaciones en empresas del grupo",2403,"pgc_2403","False","other","es_balance_normal_11410","True","False"
"pgc_2404","Participaciones en empresas asociadas",2404,"pgc_240","False","view",,"True","False"
"pgc_2404_child","Participaciones en empresas asociadas",2404,"pgc_2404","False","other","es_balance_normal_11410","True","False"
"pgc_2405","Participaciones en otras partes vinculadas",2405,"pgc_240","False","view",,"True","False"
"pgc_2405_child","Participaciones en otras partes vinculadas",2405,"pgc_2405","False","other","es_balance_normal_11510","True","False"
"pgc_241","Valores representativos de deuda de partes vinculadas",241,"pgc_24","False","view",,"True","False"
"pgc_2413","Valores representativos de deuda de empresas del grupo",2413,"pgc_241","False","view",,"True","False"
"pgc_2413_child","Valores representativos de deuda de empresas del grupo",2413,"pgc_2413","False","other","es_balance_normal_11430","True","False"
"pgc_2414","Valores representativos de deuda de empresas asociadas",2414,"pgc_241","False","view",,"True","False"
"pgc_2414_child","Valores representativos de deuda de empresas asociadas",2414,"pgc_2414","False","other","es_balance_normal_11430","True","False"
"pgc_2415","Valores representativos de deuda de otras partes vinculadas",2415,"pgc_241","False","view",,"True","False"
"pgc_2415_child","Valores representativos de deuda de otras partes vinculadas",2415,"pgc_2415","False","other","es_balance_normal_11530","True","False"
"pgc_242","Créditos a partes vinculadas",242,"pgc_24","False","view",,"True","False"
"pgc_2423","Créditos a empresas del grupo",2423,"pgc_242","False","view",,"True","False"
"pgc_2423_child","Créditos a empresas del grupo",2423,"pgc_2423","False","other","es_balance_normal_11420","True","False"
"pgc_2424","Créditos a empresas asociadas",2424,"pgc_242","False","view",,"True","False"
"pgc_2424_child","Créditos a empresas asociadas",2424,"pgc_2424","False","other","es_balance_normal_11420","True","False"
"pgc_2425","Créditos a otras partes vinculadas",2425,"pgc_242","False","view",,"True","False"
"pgc_2425_child","Créditos a otras partes vinculadas",2425,"pgc_2425","False","other","es_balance_normal_11520","True","False"
"pgc_249","Desembolsos pendientes sobre participaciones en partes vinculadas",249,"pgc_24","False","view",,"True","False"
"pgc_2493","Desembolsos pendientes sobre participaciones en empresas del grupo",2493,"pgc_249","False","view",,"True","False"
"pgc_2493_child","Desembolsos pendientes sobre participaciones en empresas del grupo",2493,"pgc_2493","False","other","es_balance_normal_11410","True","False"
"pgc_2494","Desembolsos pendientes sobre participaciones en empresas asociadas",2494,"pgc_249","False","view",,"True","False"
"pgc_2494_child","Desembolsos pendientes sobre participaciones en empresas asociadas",2494,"pgc_2494","False","other","es_balance_normal_11410","True","False"
"pgc_2495","Desembolsos pendientes sobre participaciones en otras partes vinculadas",2495,"pgc_249","False","view",,"True","False"
"pgc_2495_child","Desembolsos pendientes sobre participaciones en otras partes vinculadas",2495,"pgc_2495","False","other","es_balance_normal_11510","True","False"
"pgc_25","Otras inversiones financieras",25,"pgc_2","False","view",,"True","False"
"pgc_250","Inversiones financieras en instrumentos de patrimonio",250,"pgc_25","False","view",,"True","False"
